,0
1774,"['NA1_4546401412', 'NA1_4546393321', 'NA1_4546388931', 'NA1_4546382830', 'NA1_4546245830', 'NA1_4546201696', 'NA1_4546181086', 'NA1_4546133115', 'NA1_4546099239', 'NA1_4546053111', 'NA1_4546010784', 'NA1_4545981887', 'NA1_4545940380', 'NA1_4545910988', 'NA1_4545861130', 'NA1_4545812404', 'NA1_4545795813', 'NA1_4545768536', 'NA1_4545756844', 'NA1_4545727692']"
1775,"['NA1_4546463976', 'NA1_4546448312', 'NA1_4546427719', 'NA1_4546433156', 'NA1_4546212858', 'NA1_4546169974', 'NA1_4546114768', 'NA1_4546042307', 'NA1_4545981849', 'NA1_4545146096', 'NA1_4545094465', 'NA1_4545071530', 'NA1_4545021401', 'NA1_4544955596', 'NA1_4544917932', 'NA1_4544862909', 'NA1_4544838747', 'NA1_4544796656', 'NA1_4544749387', 'NA1_4544719684']"
1776,"['NA1_4546380391', 'NA1_4546363758', 'NA1_4545997098', 'NA1_4545881008', 'NA1_4545828453', 'NA1_4545731808', 'NA1_4545372364', 'NA1_4545361638', 'NA1_4545342168', 'NA1_4545294726', 'NA1_4545273306', 'NA1_4545246886', 'NA1_4545196782', 'NA1_4545107392', 'NA1_4545010388', 'NA1_4544917639', 'NA1_4544760526', 'NA1_4544671816', 'NA1_4544592268', 'NA1_4544575757']"
1777,"['NA1_4546489077', 'NA1_4546019241', 'NA1_4545918217', 'NA1_4545867617', 'NA1_4545831192', 'NA1_4545792250', 'NA1_4545676778', 'NA1_4545664115', 'NA1_4545633264', 'NA1_4545613439', 'NA1_4545596907', 'NA1_4545565535', 'NA1_4545539989', 'NA1_4545513509', 'NA1_4545499574', 'NA1_4545493766', 'NA1_4545469659', 'NA1_4545307363', 'NA1_4545293034', 'NA1_4545273058']"
1778,"['NA1_4546746791', 'NA1_4546726977', 'NA1_4546699447', 'NA1_4546685106', 'NA1_4545971693', 'NA1_4545847890', 'NA1_4545624623', 'NA1_4545610024', 'NA1_4545123390', 'NA1_4545088108', 'NA1_4545028990', 'NA1_4544978780', 'NA1_4544788102', 'NA1_4544764131', 'NA1_4544740064', 'NA1_4544248101', 'NA1_4544202889', 'NA1_4544146609', 'NA1_4544118055', 'NA1_4542966700']"
1779,"['NA1_4546720231', 'NA1_4546692098', 'NA1_4546651690', 'NA1_4546632359', 'NA1_4546613164', 'NA1_4546576689', 'NA1_4546558478', 'NA1_4546529678', 'NA1_4546510299', 'NA1_4546497962', 'NA1_4546389752', 'NA1_4546358679', 'NA1_4546361885', 'NA1_4546325489', 'NA1_4546319943', 'NA1_4546290548', 'NA1_4546263809', 'NA1_4546074099', 'NA1_4546051038', 'NA1_4545576268']"
1780,"['NA1_4546034016', 'NA1_4545554034', 'NA1_4545532230', 'NA1_4545039252', 'NA1_4544994058', 'NA1_4544961264', 'NA1_4544912929', 'NA1_4544879018', 'NA1_4544819266', 'NA1_4544786088', 'NA1_4544117075', 'NA1_4542098721', 'NA1_4542087028', 'NA1_4541231129', 'NA1_4541203181', 'NA1_4541172734', 'NA1_4540468189', 'NA1_4540450863', 'NA1_4539526501', 'NA1_4539497751']"
1781,"['NA1_4546711314', 'NA1_4546691901', 'NA1_4546329974', 'NA1_4546299553', 'NA1_4546288180', 'NA1_4546267080', 'NA1_4546231592', 'NA1_4546201835', 'NA1_4546169236', 'NA1_4546128427', 'NA1_4546097273', 'NA1_4545794865', 'NA1_4545760546', 'NA1_4545736853', 'NA1_4545699830', 'NA1_4545645646', 'NA1_4544684251', 'NA1_4544657068', 'NA1_4544648921', 'NA1_4544616219']"
1782,"['NA1_4546685143', 'NA1_4546656868', 'NA1_4546611643', 'NA1_4546454256', 'NA1_4546175298', 'NA1_4546126642', 'NA1_4545870870', 'NA1_4545616301', 'NA1_4545616869', 'NA1_4545594310', 'NA1_4545135093', 'NA1_4545014567', 'NA1_4544983193', 'NA1_4544948367', 'NA1_4544741149', 'NA1_4544156735', 'NA1_4544074620', 'NA1_4544039539', 'NA1_4544011830', 'NA1_4543995535']"
1783,"['NA1_4546102694', 'NA1_4546070875', 'NA1_4546024739', 'NA1_4545932288', 'NA1_4545884677', 'NA1_4545854687', 'NA1_4545814358', 'NA1_4545780792', 'NA1_4545739062', 'NA1_4545703485', 'NA1_4543570202', 'NA1_4543553852', 'NA1_4543230805', 'NA1_4543183304', 'NA1_4543153361', 'NA1_4543116153', 'NA1_4542493894', 'NA1_4542465004', 'NA1_4541779208', 'NA1_4539838543']"
1784,"['NA1_4545694973', 'NA1_4545658935', 'NA1_4545626174', 'NA1_4545376439', 'NA1_4545326934', 'NA1_4545290558', 'NA1_4545235364', 'NA1_4545147030', 'NA1_4545094511', 'NA1_4545021344', 'NA1_4544947808', 'NA1_4540679985', 'NA1_4540090486', 'NA1_4539794714', 'NA1_4539768001', 'NA1_4539727346', 'NA1_4539058036', 'NA1_4538942227', 'NA1_4538912423', 'NA1_4534654392']"
1785,"['NA1_4546731663', 'NA1_4546691379', 'NA1_4546660050', 'NA1_4546570464', 'NA1_4546551539', 'NA1_4546544128', 'NA1_4546252285', 'NA1_4545870215', 'NA1_4545841167', 'NA1_4545657262', 'NA1_4545631395', 'NA1_4544956281', 'NA1_4544916630', 'NA1_4544885565', 'NA1_4544848460', 'NA1_4544687267', 'NA1_4544664692', 'NA1_4544642444', 'NA1_4544615944', 'NA1_4544595397']"
1786,"['NA1_4546530753', 'NA1_4546511242', 'NA1_4546497504', 'NA1_4546492742', 'NA1_4546355561', 'NA1_4546347389', 'NA1_4546325879', 'NA1_4546306797', 'NA1_4546200256', 'NA1_4545421093', 'NA1_4545407209', 'NA1_4545355249', 'NA1_4545350951', 'NA1_4545315524', 'NA1_4545289777', 'NA1_4545258300', 'NA1_4544936143', 'NA1_4544507133', 'NA1_4544403658', 'NA1_4544383264']"
1787,"['NA1_4545333855', 'NA1_4545315946', 'NA1_4545285663', 'NA1_4545219450', 'NA1_4545182713', 'NA1_4545107289', 'NA1_4545085832', 'NA1_4545015338', 'NA1_4544976952', 'NA1_4544913411', 'NA1_4544876446', 'NA1_4544041347', 'NA1_4543619885', 'NA1_4543596390', 'NA1_4543555699', 'NA1_4543523097', 'NA1_4543491951', 'NA1_4543450287', 'NA1_4538391297', 'NA1_4538365182']"
1788,"['NA1_4546590435', 'NA1_4546575051', 'NA1_4546269623', 'NA1_4546241316', 'NA1_4546245778', 'NA1_4546207718', 'NA1_4546129440', 'NA1_4546095576', 'NA1_4546024368', 'NA1_4545983783', 'NA1_4545968372', 'NA1_4545776115', 'NA1_4545744094', 'NA1_4544291664', 'NA1_4544257797', 'NA1_4544097000', 'NA1_4544030509', 'NA1_4544004071', 'NA1_4543988090', 'NA1_4543916101']"
1789,"['NA1_4546627719', 'NA1_4546617116', 'NA1_4546586727', 'NA1_4546470802', 'NA1_4544955168', 'NA1_4544920554', 'NA1_4544794900', 'NA1_4544645182', 'NA1_4544625722', 'NA1_4544613095', 'NA1_4544598924', 'NA1_4544560603', 'NA1_4544554050', 'NA1_4544520130', 'NA1_4544507053', 'NA1_4544235589', 'NA1_4544198173', 'NA1_4544151292', 'NA1_4544112801', 'NA1_4544056217']"
1790,"['NA1_4545970120', 'NA1_4545728861', 'NA1_4545638778', 'NA1_4545586537', 'NA1_4545187571', 'NA1_4545021935', 'NA1_4544904701', 'NA1_4544847515', 'NA1_4544778080', 'NA1_4544758536', 'NA1_4544748196', 'NA1_4544668698', 'NA1_4544374054', 'NA1_4544199734', 'NA1_4544066403', 'NA1_4543536900', 'NA1_4543504461', 'NA1_4543491749', 'NA1_4542600279', 'NA1_4542566532']"
1791,"['NA1_4546662048', 'NA1_4546646286', 'NA1_4546613555', 'NA1_4546583478', 'NA1_4546552521', 'NA1_4546548192', 'NA1_4546520225', 'NA1_4546234136', 'NA1_4546196250', 'NA1_4546022019', 'NA1_4545831196', 'NA1_4545789518', 'NA1_4545750576', 'NA1_4545636760', 'NA1_4545606647', 'NA1_4545581529', 'NA1_4545558454', 'NA1_4545537678', 'NA1_4545268159', 'NA1_4545240767']"
1792,"['NA1_4546602683', 'NA1_4546579382', 'NA1_4546321192', 'NA1_4546300558', 'NA1_4546277640', 'NA1_4546258420', 'NA1_4546233339', 'NA1_4546203974', 'NA1_4545929664', 'NA1_4545732613', 'NA1_4545701505', 'NA1_4545679225', 'NA1_4545609554', 'NA1_4545589040', 'NA1_4545564318', 'NA1_4545543595', 'NA1_4545533610', 'NA1_4545254625', 'NA1_4545220483', 'NA1_4545188544']"
1793,"['NA1_4546626505', 'NA1_4546605200', 'NA1_4546518957', 'NA1_4545778312', 'NA1_4545750060', 'NA1_4545529546', 'NA1_4545522063', 'NA1_4545498049', 'NA1_4545039913', 'NA1_4544993718', 'NA1_4544778797', 'NA1_4544615695', 'NA1_4544592638', 'NA1_4544582583', 'NA1_4544055027', 'NA1_4543917352', 'NA1_4543890346', 'NA1_4543779726', 'NA1_4543765571', 'NA1_4543074163']"
1794,"['NA1_4546304088', 'NA1_4546279709', 'NA1_4546240712', 'NA1_4546243967', 'NA1_4546205891', 'NA1_4546085854', 'NA1_4546038595', 'NA1_4545984314', 'NA1_4545913704', 'NA1_4545879054', 'NA1_4545837649', 'NA1_4545806793', 'NA1_4545776837', 'NA1_4545696454', 'NA1_4545291383', 'NA1_4545268414', 'NA1_4545230492', 'NA1_4545194436', 'NA1_4545099258', 'NA1_4545058541']"
1795,"['NA1_4546694309', 'NA1_4546539339', 'NA1_4546456223', 'NA1_4546438197', 'NA1_4545536727', 'NA1_4545526751', 'NA1_4545494742', 'NA1_4545473137', 'NA1_4545454609', 'NA1_4545181661', 'NA1_4545147071', 'NA1_4545113344', 'NA1_4545080943', 'NA1_4544899172', 'NA1_4544828863', 'NA1_4544800269', 'NA1_4544771482', 'NA1_4544751310', 'NA1_4544683256', 'NA1_4544651446']"
1796,"['NA1_4546714973', 'NA1_4545966340', 'NA1_4545842673', 'NA1_4545808618', 'NA1_4545770097', 'NA1_4545713246', 'NA1_4545097021', 'NA1_4545000625', 'NA1_4544967667', 'NA1_4544935372', 'NA1_4544899486', 'NA1_4544857288', 'NA1_4544835979', 'NA1_4544125063', 'NA1_4544078358', 'NA1_4544046299', 'NA1_4544005887', 'NA1_4543258013', 'NA1_4543183361', 'NA1_4543148993']"
1797,"['NA1_4546707459', 'NA1_4546680527', 'NA1_4546629139', 'NA1_4546618896', 'NA1_4546551361', 'NA1_4546531096', 'NA1_4546509813', 'NA1_4546297423', 'NA1_4546282816', 'NA1_4546253633', 'NA1_4546225513', 'NA1_4545594670', 'NA1_4544910505', 'NA1_4544878061', 'NA1_4544835655', 'NA1_4544801034', 'NA1_4544769539', 'NA1_4544738521', 'NA1_4544636029', 'NA1_4544254959']"
1798,"['NA1_4546720216', 'NA1_4546693793', 'NA1_4546078087', 'NA1_4546067248', 'NA1_4546019423', 'NA1_4546012263', 'NA1_4545945931', 'NA1_4545850622', 'NA1_4545750486', 'NA1_4545725898', 'NA1_4544873595', 'NA1_4544845588', 'NA1_4544816481', 'NA1_4544784830', 'NA1_4544778129', 'NA1_4544739519', 'NA1_4544350063', 'NA1_4544090901', 'NA1_4543155210', 'NA1_4543079287']"
1799,"['NA1_4546717212', 'NA1_4545880250', 'NA1_4545832679', 'NA1_4545754937', 'NA1_4545712338', 'NA1_4545076760', 'NA1_4545042010', 'NA1_4544988563', 'NA1_4544958301', 'NA1_4544916420', 'NA1_4544885082', 'NA1_4544727570', 'NA1_4544708021', 'NA1_4544675410', 'NA1_4544667187', 'NA1_4543611219', 'NA1_4543587698', 'NA1_4539766828', 'NA1_4539220646', 'NA1_4539215985']"
1800,"['NA1_4546676909', 'NA1_4546648306', 'NA1_4546627480', 'NA1_4546512377', 'NA1_4546494388', 'NA1_4546496927', 'NA1_4546487212', 'NA1_4546318511', 'NA1_4546280002', 'NA1_4545496698', 'NA1_4545481424', 'NA1_4545285538', 'NA1_4545266124', 'NA1_4545233291', 'NA1_4544598386', 'NA1_4544574943', 'NA1_4544555523', 'NA1_4544056016', 'NA1_4544022111', 'NA1_4543997261']"
1801,"['NA1_4545950917', 'NA1_4545894204', 'NA1_4545837516', 'NA1_4545520997', 'NA1_4545185259', 'NA1_4545150204', 'NA1_4545086416', 'NA1_4545036286', 'NA1_4544987796', 'NA1_4544951351', 'NA1_4544633969', 'NA1_4544609246', 'NA1_4544006566', 'NA1_4543991109', 'NA1_4543851125', 'NA1_4543371766', 'NA1_4542093589', 'NA1_4542082023', 'NA1_4540503767', 'NA1_4540465352']"
1802,"['NA1_4545832185', 'NA1_4545793161', 'NA1_4545759420', 'NA1_4545728331', 'NA1_4545711338', 'NA1_4545680579', 'NA1_4545665472', 'NA1_4545648157', 'NA1_4545580102', 'NA1_4545555780', 'NA1_4545529559', 'NA1_4545517104', 'NA1_4545269718', 'NA1_4545004005', 'NA1_4544956737', 'NA1_4544851800', 'NA1_4544807567', 'NA1_4544783724', 'NA1_4544711690', 'NA1_4544687107']"
1803,"['NA1_4546713573', 'NA1_4546638192', 'NA1_4546589197', 'NA1_4546563247', 'NA1_4545691288', 'NA1_4545655255', 'NA1_4545496090', 'NA1_4545470467', 'NA1_4545475103', 'NA1_4545458261', 'NA1_4545447614', 'NA1_4545166764', 'NA1_4544788075', 'NA1_4544768934', 'NA1_4544729789', 'NA1_4529377267', 'NA1_4529344008', 'NA1_4529304725', 'NA1_4529263456', 'NA1_4525946937']"
1804,"['NA1_4546659300', 'NA1_4546631196', 'NA1_4546581357', 'NA1_4546558545', 'NA1_4546547948', 'NA1_4546284249', 'NA1_4546124009', 'NA1_4546072274', 'NA1_4545879004', 'NA1_4545823314', 'NA1_4545796009', 'NA1_4545772883', 'NA1_4545021177', 'NA1_4544988136', 'NA1_4544954936', 'NA1_4544751083', 'NA1_4544727935', 'NA1_4544708970', 'NA1_4544680605', 'NA1_4544663056']"
1805,"['NA1_4545533959', 'NA1_4545511841', 'NA1_4545497219', 'NA1_4545475675', 'NA1_4545477776', 'NA1_4545469839', 'NA1_4545465971', 'NA1_4544719056', 'NA1_4544689078', 'NA1_4544634603', 'NA1_4544619103', 'NA1_4544602835', 'NA1_4544576710', 'NA1_4544561678', 'NA1_4544557370', 'NA1_4544545360', 'NA1_4544531897', 'NA1_4544516567', 'NA1_4544505304', 'NA1_4543915191']"
1806,"['NA1_4546617567', 'NA1_4546141406', 'NA1_4546111748', 'NA1_4545227304', 'NA1_4545214496', 'NA1_4545181819', 'NA1_4545063492', 'NA1_4545006581', 'NA1_4544904233', 'NA1_4544796699', 'NA1_4544778170', 'NA1_4544743352', 'NA1_4544671753', 'NA1_4544651480', 'NA1_4544639908', 'NA1_4544605278', 'NA1_4544524727', 'NA1_4544528743', 'NA1_4544408543', 'NA1_4544398525']"
1807,"['NA1_4546643019', 'NA1_4546616938', 'NA1_4546586727', 'NA1_4546568927', 'NA1_4546547125', 'NA1_4546531851', 'NA1_4546506183', 'NA1_4546466469', 'NA1_4546456451', 'NA1_4546437014', 'NA1_4546421154', 'NA1_4546412960', 'NA1_4546403910', 'NA1_4546391995', 'NA1_4546376948', 'NA1_4546364437', 'NA1_4546349175', 'NA1_4545661273', 'NA1_4545637175', 'NA1_4545604535']"
1808,"['NA1_4546226788', 'NA1_4546193450', 'NA1_4545931658', 'NA1_4545911937', 'NA1_4545880236', 'NA1_4545851399', 'NA1_4545808212', 'NA1_4545778288', 'NA1_4545760782', 'NA1_4545718636', 'NA1_4545701308', 'NA1_4545577232', 'NA1_4545255647', 'NA1_4545219553', 'NA1_4544939211', 'NA1_4544907414', 'NA1_4544881235', 'NA1_4544866086', 'NA1_4544824575', 'NA1_4544794641']"
1809,"['NA1_4546718522', 'NA1_4546691463', 'NA1_4546675211', 'NA1_4545886850', 'NA1_4545800089', 'NA1_4545756581', 'NA1_4545649074', 'NA1_4545609269', 'NA1_4545545068', 'NA1_4545403059', 'NA1_4545386372', 'NA1_4545373990', 'NA1_4545358618', 'NA1_4545346707', 'NA1_4545277184', 'NA1_4545211634', 'NA1_4545162412', 'NA1_4545133835', 'NA1_4545100163', 'NA1_4545050089']"
1810,"['NA1_4546648030', 'NA1_4546573860', 'NA1_4546546616', 'NA1_4546520604', 'NA1_4546501232', 'NA1_4546485773', 'NA1_4546472177', 'NA1_4546460254', 'NA1_4546267945', 'NA1_4546224946', 'NA1_4546033725', 'NA1_4546016482', 'NA1_4545978638', 'NA1_4545950353', 'NA1_4545756387', 'NA1_4545634605', 'NA1_4545618974', 'NA1_4545580148', 'NA1_4545562814', 'NA1_4545321639']"
1811,"['NA1_4546742348', 'NA1_4546726406', 'NA1_4546714233', 'NA1_4546698253', 'NA1_4546669708', 'NA1_4546660317', 'NA1_4546637716', 'NA1_4546620586', 'NA1_4546585250', 'NA1_4546559843', 'NA1_4546534406', 'NA1_4546515412', 'NA1_4546493286', 'NA1_4546486811', 'NA1_4546474822', 'NA1_4546458897', 'NA1_4546446012', 'NA1_4546424465', 'NA1_4546411554', 'NA1_4546407275']"
1812,"['NA1_4546382937', 'NA1_4546373022', 'NA1_4546349613', 'NA1_4546346129', 'NA1_4546321225', 'NA1_4546281393', 'NA1_4546261852', 'NA1_4546223890', 'NA1_4545970081', 'NA1_4545917586', 'NA1_4545645765', 'NA1_4545617098', 'NA1_4545143967', 'NA1_4544302435', 'NA1_4542143539', 'NA1_4542115563', 'NA1_4542090223', 'NA1_4541062910', 'NA1_4541031262', 'NA1_4540558026']"
1813,"['NA1_4546622713', 'NA1_4546612914', 'NA1_4546508745', 'NA1_4545993819', 'NA1_4545937945', 'NA1_4545895166', 'NA1_4545845727', 'NA1_4545802948', 'NA1_4545765779', 'NA1_4545714564', 'NA1_4545696751', 'NA1_4545406757', 'NA1_4545393084', 'NA1_4545382304', 'NA1_4545381831', 'NA1_4545366111', 'NA1_4545352946', 'NA1_4544361504', 'NA1_4544328193', 'NA1_4544289132']"
1814,"['NA1_4545834327', 'NA1_4545800733', 'NA1_4545770334', 'NA1_4545745892', 'NA1_4545700535', 'NA1_4545670559', 'NA1_4544776836', 'NA1_4544736582', 'NA1_4544702459', 'NA1_4544682684', 'NA1_4544667365', 'NA1_4544656973', 'NA1_4544621549', 'NA1_4544003826', 'NA1_4543968258', 'NA1_4543936517', 'NA1_4543916074', 'NA1_4542647612', 'NA1_4542374342', 'NA1_4542255483']"
1815,"['NA1_4546533185', 'NA1_4546511088', 'NA1_4546491272', 'NA1_4546468616', 'NA1_4546445983', 'NA1_4546424431', 'NA1_4546419032', 'NA1_4546408853', 'NA1_4546405856', 'NA1_4545918956', 'NA1_4545876657', 'NA1_4545681848', 'NA1_4545640763', 'NA1_4544824678', 'NA1_4544787699', 'NA1_4544771598', 'NA1_4543912620', 'NA1_4543879264', 'NA1_4542166363', 'NA1_4542135817']"
1816,"['NA1_4546643909', 'NA1_4546602437', 'NA1_4545861149', 'NA1_4545716930', 'NA1_4545685950', 'NA1_4545543589', 'NA1_4545462575', 'NA1_4545446578', 'NA1_4545053200', 'NA1_4545003702', 'NA1_4544970972', 'NA1_4544617664', 'NA1_4544610115', 'NA1_4544596766', 'NA1_4544569664', 'NA1_4544528768', 'NA1_4541515615', 'NA1_4541487076', 'NA1_4540564023', 'NA1_4540496999']"
1817,"['NA1_4546721884', 'NA1_4545558294', 'NA1_4545542137', 'NA1_4545294597', 'NA1_4545281301', 'NA1_4545250362', 'NA1_4545225245', 'NA1_4545186502', 'NA1_4545144554', 'NA1_4545108654', 'NA1_4544925783', 'NA1_4544887153', 'NA1_4544854784', 'NA1_4543606530', 'NA1_4543431720', 'NA1_4543400547', 'NA1_4543384138', 'NA1_4543350189', 'NA1_4543058668', 'NA1_4542548684']"
1818,"['NA1_4545231657', 'NA1_4545217114', 'NA1_4545193776', 'NA1_4545143448', 'NA1_4545092897', 'NA1_4545044088', 'NA1_4544967221', 'NA1_4544922012', 'NA1_4544868237', 'NA1_4544847989', 'NA1_4544805327', 'NA1_4544787788', 'NA1_4544755234', 'NA1_4544716726', 'NA1_4544232093', 'NA1_4544176486', 'NA1_4544133799', 'NA1_4544011033', 'NA1_4543096593', 'NA1_4541827146']"
1819,"['NA1_4545991144', 'NA1_4545964167', 'NA1_4545916713', 'NA1_4545608358', 'NA1_4545099939', 'NA1_4545054788', 'NA1_4545046051', 'NA1_4545001249', 'NA1_4544951140', 'NA1_4544798612', 'NA1_4544777990', 'NA1_4544671362', 'NA1_4544654259', 'NA1_4544634913', 'NA1_4544071092', 'NA1_4543252093', 'NA1_4543212631', 'NA1_4543178347', 'NA1_4543148535', 'NA1_4542370150']"
1820,"['NA1_4545641034', 'NA1_4545614087', 'NA1_4545589565', 'NA1_4545584516', 'NA1_4545563719', 'NA1_4544897776', 'NA1_4544855414', 'NA1_4544837210', 'NA1_4544800443', 'NA1_4544533734', 'NA1_4544532799', 'NA1_4544046679', 'NA1_4543977129', 'NA1_4543117120', 'NA1_4543094244', 'NA1_4542852101', 'NA1_4538057306', 'NA1_4538050945', 'NA1_4512889174', 'NA1_4512259183']"
1821,"['NA1_4546690602', 'NA1_4546661838', 'NA1_4546633095', 'NA1_4546596656', 'NA1_4546213429', 'NA1_4546183666', 'NA1_4546141384', 'NA1_4545875232', 'NA1_4545833504', 'NA1_4545712945', 'NA1_4545165462', 'NA1_4545152557', 'NA1_4545120493', 'NA1_4545082118', 'NA1_4544645230', 'NA1_4544618608', 'NA1_4544612353', 'NA1_4544319013', 'NA1_4544277756', 'NA1_4544215451']"
1822,"['NA1_4546464836', 'NA1_4546444062', 'NA1_4546009443', 'NA1_4545963361', 'NA1_4545924767', 'NA1_4545914770', 'NA1_4545860570', 'NA1_4545828066', 'NA1_4545742833', 'NA1_4545699335', 'NA1_4545674321', 'NA1_4545100819', 'NA1_4545059895', 'NA1_4545005729', 'NA1_4544954773', 'NA1_4544910761', 'NA1_4544553219', 'NA1_4544056572', 'NA1_4544023275', 'NA1_4544000295']"
1823,"['NA1_4546107408', 'NA1_4546060395', 'NA1_4546024075', 'NA1_4545982444', 'NA1_4545935863', 'NA1_4545886761', 'NA1_4545662313', 'NA1_4545639896', 'NA1_4545616862', 'NA1_4545589676', 'NA1_4545577737', 'NA1_4544804930', 'NA1_4544778080', 'NA1_4544749788', 'NA1_4544485720', 'NA1_4544484328', 'NA1_4544479270', 'NA1_4544468430', 'NA1_4544458089', 'NA1_4544443789']"
1824,"['NA1_4546319943', 'NA1_4546295871', 'NA1_4546259884', 'NA1_4546212299', 'NA1_4546172421', 'NA1_4546142804', 'NA1_4546100162', 'NA1_4546055442', 'NA1_4546005251', 'NA1_4545966297', 'NA1_4545930817', 'NA1_4545876259', 'NA1_4545840172', 'NA1_4545795428', 'NA1_4545758715', 'NA1_4545435388', 'NA1_4545433929', 'NA1_4545418526', 'NA1_4545411642', 'NA1_4545402614']"
1825,"['NA1_4546716196', 'NA1_4545615177', 'NA1_4545572097', 'NA1_4545549488', 'NA1_4544942891', 'NA1_4544902986', 'NA1_4544855965', 'NA1_4544834845', 'NA1_4544795497', 'NA1_4544763971', 'NA1_4544740909', 'NA1_4544700938', 'NA1_4543827923', 'NA1_4542783502', 'NA1_4542774184', 'NA1_4542766557', 'NA1_4542760192', 'NA1_4542748333', 'NA1_4542741112', 'NA1_4542732374']"
1826,"['NA1_4545957282', 'NA1_4545909960', 'NA1_4545866142', 'NA1_4545520253', 'NA1_4545507886', 'NA1_4545495765', 'NA1_4544826165', 'NA1_4544600599', 'NA1_4544574592', 'NA1_4544559949', 'NA1_4544539571', 'NA1_4544521606', 'NA1_4544518030', 'NA1_4543741034', 'NA1_4543726585', 'NA1_4543726853', 'NA1_4543102887', 'NA1_4543088005', 'NA1_4543073893', 'NA1_4543055312']"
1827,"['NA1_4546285086', 'NA1_4546254597', 'NA1_4546233088', 'NA1_4546059620', 'NA1_4545922435', 'NA1_4545883342', 'NA1_4545824692', 'NA1_4545794036', 'NA1_4545374948', 'NA1_4545355696', 'NA1_4545351884', 'NA1_4545325682', 'NA1_4545312554', 'NA1_4545294931', 'NA1_4545263832', 'NA1_4545223245', 'NA1_4545202428', 'NA1_4545154639', 'NA1_4545115824', 'NA1_4544708632']"
1828,"['NA1_4545644349', 'NA1_4545573038', 'NA1_4545551227', 'NA1_4545531492', 'NA1_4545470765', 'NA1_4545442334', 'NA1_4545434109', 'NA1_4545231759', 'NA1_4545210855', 'NA1_4545157596', 'NA1_4545122739', 'NA1_4545086083', 'NA1_4545046361', 'NA1_4544923269', 'NA1_4544893123', 'NA1_4544853463', 'NA1_4544805362', 'NA1_4543425031', 'NA1_4543381182', 'NA1_4541967374']"
1829,"['NA1_4545990764', 'NA1_4545935226', 'NA1_4545888360', 'NA1_4545838530', 'NA1_4545726491', 'NA1_4545697688', 'NA1_4545670275', 'NA1_4545641660', 'NA1_4545270481', 'NA1_4545229672', 'NA1_4545195954', 'NA1_4544669314', 'NA1_4544651886', 'NA1_4544627588', 'NA1_4544615101', 'NA1_4544597083', 'NA1_4543930171', 'NA1_4543912864', 'NA1_4543892264', 'NA1_4542955757']"
1830,"['NA1_4546599998', 'NA1_4546577116', 'NA1_4546549219', 'NA1_4546520525', 'NA1_4546499584', 'NA1_4546488051', 'NA1_4546221362', 'NA1_4546175555', 'NA1_4546149016', 'NA1_4546105000', 'NA1_4546066163', 'NA1_4546003583', 'NA1_4545968460', 'NA1_4545919686', 'NA1_4545891229', 'NA1_4545857534', 'NA1_4545503975', 'NA1_4544989335', 'NA1_4544938676', 'NA1_4544903664']"
1831,"['NA1_4546106624', 'NA1_4546063482', 'NA1_4545978886', 'NA1_4545928332', 'NA1_4545682872', 'NA1_4545646395', 'NA1_4545615431', 'NA1_4544768966', 'NA1_4544638408', 'NA1_4544627033', 'NA1_4541180379', 'NA1_4541166494', 'NA1_4533980572', 'NA1_4533967927', 'NA1_4530785191', 'NA1_4530771101', 'NA1_4530757084', 'NA1_4530743354', 'NA1_4530731563', 'NA1_4525448871']"
1832,"['NA1_4546720098', 'NA1_4546694833', 'NA1_4546659201', 'NA1_4546612212', 'NA1_4546587485', 'NA1_4546538402', 'NA1_4546530874', 'NA1_4546120838', 'NA1_4546063320', 'NA1_4546014794', 'NA1_4545940497', 'NA1_4545914285', 'NA1_4545866486', 'NA1_4545824799', 'NA1_4545046061', 'NA1_4545011812', 'NA1_4544958067', 'NA1_4544910546', 'NA1_4544815093', 'NA1_4544784082']"
1833,"['NA1_4546632631', 'NA1_4546357211', 'NA1_4546346537', 'NA1_4546337340', 'NA1_4546323605', 'NA1_4546316044', 'NA1_4545891453', 'NA1_4545853116', 'NA1_4545820917', 'NA1_4545780237', 'NA1_4545749456', 'NA1_4545712587', 'NA1_4545684304', 'NA1_4545652707', 'NA1_4545624623', 'NA1_4545605272', 'NA1_4545256650', 'NA1_4545241123', 'NA1_4545195612', 'NA1_4544682496']"
1834,"['NA1_4545808447', 'NA1_4545135127', 'NA1_4545090481', 'NA1_4545040465', 'NA1_4545006877', 'NA1_4544770545', 'NA1_4544746302', 'NA1_4544730952', 'NA1_4544710955', 'NA1_4544674017', 'NA1_4544342862', 'NA1_4542085795', 'NA1_4528682349', 'NA1_4528679753', 'NA1_4524650448', 'NA1_4524602600', 'NA1_4524567283', 'NA1_4524032438', 'NA1_4523998233', 'NA1_4520956848']"
